gene,GSM1377859,GSM1377860,GSM1377861,GSM1377862,GSM1377863,GSM1377864,GSM1377865,GSM1377866,GSM1377867,GSM1377868,GSM1377869,GSM1377870,GSM1377871,GSM1377872,GSM1377873,GSM1377874,GSM1377875,GSM1377876,GSM1377877,GSM1377878,GSM1377879,GSM1377880,GSM1377881,GSM1377882,GSM1377883,GSM1377884,GSM1377885,GSM1377886,GSM1377887,GSM1377888,GSM1377889,GSM1377890,GSM1377891,GSM1377892,GSM1377893,GSM1377894,GSM1377895,GSM1377896,GSM1377897,GSM1377898,GSM1377899,GSM1377900,GSM1377901,GSM1377902,GSM1377903,GSM1377904,GSM1377905,GSM1377906,GSM1377907,GSM1377908,GSM1377909,GSM1377910,GSM1377911,GSM1377912,GSM1377913,GSM1377914
ENSMUSG00000035125,2.28E-28,0.52616,5.20381,1.00263,0.297753,1.1398,0,0,2.01E-05,3.24E-16,1.74E-10,1.56E-05,0,0.0823134,2.95E-10,0,0,0,6.54E-16,0,0,0,1.05E-08,0,0,0,0,0,0,0.262656,0.187859,3.83058,0.327576,0.695502,3.46E-15,9.34E-08,1.88E-14,0,0,0,0,0,0,0,2.06E-09,1.92153,4.29E-24,0,0,63.9334,1.03936,3.35E-11,2.45254,5.20149,2.07551,2.96725
ENSMUSG00000035126,1.74822,1.29172,3.81484,3.20984,1.90653,0,0.0295429,1.82521,1.14091,0.0519418,0,0.126132,0,0,2.46091,3.51673,0.0402485,0,0.0489389,0,0,0.0852401,0,0,0.128398,1.27029,0,0,0,0,0.547419,0,0,0,0.117999,0.273664,1.38919,0.624481,0,0,0.111511,0,2.77408,0,0,0,0,0,0,0.125821,0,0,0,0,0,0
ENSMUSG00000035129,9.8045,10.4203,12.9246,13.6275,5.62897,9.77049,0,11.9358,7.7272,15.9861,18.0296,15.062,18.0283,17.8229,18.4329,15.6096,10.3017,17.2481,13.1993,18.8738,12.8007,26.5127,16.0012,19.3353,10.9266,13.8074,15.573,19.1431,30.8246,27.1872,15.9156,13.7392,34.7324,21.3397,26.1816,17.3596,25.0581,15.9607,15.4188,29.1409,27.004,25.1639,21.684,19.1968,23.1177,31.8357,23.8891,26.5659,17.0085,2.22141,6.92783,0,8.17615,0,0,0
ENSMUSG00000035131,0,1.99748,0.0357312,1.10511,0.927404,6.49061,0.0509032,1.34013,0,0,0.0428712,0,0.0371513,0,0.0484111,0.0429024,0,0,0.0523807,0,0.0807086,0,0,0.0454904,0.0417216,0,0.0301693,0.0764687,0,0.20189,0,0.0771035,0.0827959,0.227046,2.88294,0.0816022,0.069607,0.173014,0.081094,0.0740348,0,0.0595477,0.143379,0.128222,0.11648,0.138023,0,0.0570756,0.0649101,0.312318,0.0373119,0.0913158,0,0,0,0
ENSMUSG00000035133,0,1.52412,1.02244,2.94845,1.05021,1.24127,0,1.07018,0.555278,10.1598,9.00518,9.87086,9.68913,12.7258,12.3153,3.5746,4.0663,3.9344,6.01084,2.19523,13.5861,5.20082,9.81029,0.0532652,4.83885,3.49263,8.52723,11.029,0.366168,9.03028,16.4058,10.8893,14.2954,14.263,5.78946,5.74766,18.11,40.4489,7.89682,27.7366,24.0892,9.33773,1.93062,12.5633,27.8777,17.5507,0.0273037,4.6268,23.0145,19.83,21.0119,18.0332,14.9932,0.905798,0.0928498,96.476
ENSMUSG00000035139,138.312,133.437,151.275,141.554,162.355,115.399,0.533472,140.1,144.512,1.28656,23.9096,18.273,5.9742,32.6193,0.846697,8.31543,1.6323,6.10708,2.83676,33.6498,13.3488,3.49936,34.0523,0,14.2159,0.0759501,5.2322,22.4673,0,11.9636,31.5701,5.20372,10.9086,1.78476,17.4608,13.3918,13.4909,0.468627,0,8.38067,0.0684971,15.7745,10.0636,29.8231,2.92936,35.8025,18.5975,0.603805,26.488,1.39512,26.3565,64.1224,20.0937,0,0,0
ENSMUSG00000035142,5.22209,9.08855,7.91577,3.63557,6.02514,6.34999,0,6.66597,19.8636,2.23376,0.113606,0,0,6.94623,0,0,1.81542,1.08233,0.692206,13.9207,6.40819,2.10036,0,1.63134,0,0,9.76249,1.95973,2.02669,3.49625,0,0.255346,4.4045,0.0623915,7.3934,3.07142,9.38389,0,1.19612,0,0,1.82149,5.55109,15.558,10.0341,0,0,0.938509,0,21.2412,12.9575,0,9.16276,1.51174,0,0
ENSMUSG00000035150,1.37794,1.66604,1.58636,1.34363,1.02543,1.09757,0.22257,1.70459,1.67456,2.39287,1.9418,3.43533,2.75647,5.68332,6.40517,1.70331,2.35843,6.66785,4.02325,3.04966,3.13625,3.7905,3.00386,5.81849,11.8088,2.66261,4.51108,4.81262,10.635,11.1157,8.76828,7.12691,5.13784,10.3945,12.6446,10.806,12.071,10.844,8.39892,12.2709,6.24149,5.7881,4.46043,8.03493,11.8455,4.86087,7.907,6.16185,11.2219,4.3818,5.92912,5.01907,6.3691,0,0,0
ENSMUSG00000035151,104.677,90.3985,66.7758,99.4064,101.478,109.806,42.0696,104.404,124.301,45.2963,24.8568,12.2705,29.4703,33.5677,43.0161,50.515,32.5197,31.741,37.4592,35.9999,61.5893,37.9984,37.1502,56.625,21.9687,56.032,57.3908,29.8009,35.3578,11.7094,16.0827,1.8724,4.83876,19.581,17.4362,28.2862,10.1848,25.9445,18.317,40.5945,24.2437,16.7304,2.09803,1.28563,15.7961,7.53276,9.29982,9.615,24.9366,1.51783,2.96623,0,3.88061,0,0,0
ENSMUSG00000035152,15.1045,10.2643,28.3571,15.1642,0.88792,16.1957,0.833198,8.31954,9.35308,19.128,22.4912,14.3298,23.7757,20.4312,20.8424,12.9451,23.8084,15.3573,19.665,11.5351,19.9,5.65519,11.7196,6.99645,11.0925,31.5714,33.3757,3.70501,6.04321,10.709,18.5072,25.4551,25.4828,12.2269,18.1278,18.5101,25.5335,10.9997,2.71725,33.3665,15.919,13.0396,1.0918,29.1932,15.633,16.189,21.6828,23.1202,27.7468,0.111488,36.6886,152.966,29.2343,0,0,0.940698
ENSMUSG00000035158,10.4597,4.99035,7.56721,11.0069,4.68645,3.72258,0,10.1255,8.71822,2.62626,0.0311668,3.68132,7.03102,4.011,0,0,8.66594,0.141993,0.303935,3.99799,5.75184,0.0239644,0.489811,0,0.103813,7.729,0,5.91474,3.44365,0,0,0,3.00502,0,0,0,0,0,0,0,0,0,5.72685,0.0433435,0.03936,0,0,0,0,0,1.34528,0,0,0,0,0
ENSMUSG00000035161,7.87605,4.16307,6.90451,3.65222,9.24426,4.57525,0,6.24019,6.28821,2.1705,4.20428,2.23412,5.39185,8.18973,3.53418,4.76231,3.33136,0.029513,6.70582,7.87389,14.4978,0.16497,11.4033,25.112,2.85406,10.3405,4.72582,1.22209,0.128075,4.03433,0.283989,5.82242,2.58667,2.97852,6.5771,3.43585,4.33706,4.03133,2.91564,0.198229,5.15071,9.71244,0.0411382,0.071602,3.8358,2.911,13.5639,0.0342094,10.1075,1.39245,6.0919,0.504829,1.00297,0.171398,13.0155,0
ENSMUSG00000035164,6.79087,12.391,10.1352,5.34524,10.9752,14.0783,0.261607,11.6246,9.66221,1.27051,20.324,2.35411,8.74812,13.1188,11.8223,0.798146,2.48725,3.83558,4.3854,2.4854,3.48794,2.73958,1.60032,10.3128,1.14768,1.46467,1.65921,0,0.279682,19.1822,43.5499,24.5069,29.3168,26.197,14.3379,13.6182,24.8818,11.6053,14.0274,17.2248,7.75849,14.3892,26.3824,17.3264,40.8327,26.7682,10.6132,7.65693,14.9893,0,1.78836,0,0.130493,0,0,0
ENSMUSG00000035165,0,0,0,0,0,0,0,0,25.7388,17.2437,28.8142,0,0.15644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9667,0,0,15.2215,0,0,0,0,0.569763,0,0,40.5904,0.456889,0,24.6679,27.8893,29.1388,33.103,32.6667,0.454478,0,0,0,5.72534,0,0,0
ENSMUSG00000035168,18.9453,19.6182,28.6355,38.351,29.3971,45.1295,5.78841,30.0874,15.8937,8.86713,11.4872,17.164,0.589398,0.327378,4.07722,30.9709,8.30737,11.5204,6.68681,36.4599,22.8381,18.4,42.6925,0,0,35.3185,30.6572,0.0769402,0.675793,6.47665,1.1132,11.7775,3.78732,0.0586399,8.55335,7.265,0.813704,14.5128,0.900864,7.63445,0.0294539,4.7793,2.08296,0.0531609,5.13353,0.0609258,27.9136,0,1.35465,0.0234884,20.7204,0,10.2737,0,0,0
ENSMUSG00000035171,60.0009,99.8498,79.3903,81.3958,108.684,106.36,22.2229,70.5707,68.5551,63.9,48.2348,36.475,76.9818,23.7702,52.4321,82.7892,70.8682,43.8879,35.9212,93.7342,100.554,87.5327,110.085,132.627,118.663,110.554,51.6221,93.106,137.214,81.7981,69.6232,67.5928,59.2686,37.5283,8.32348,52.3009,43.061,90.7766,0.42732,0.91756,110.463,1.20327,36.2531,62.7371,32.9344,83.9162,58.3439,108.433,64.7534,23.9414,105.793,141.063,57.5994,2.7317,130.082,0
ENSMUSG00000035172,17.4781,31.386,27.999,9.96564,20.9507,11.5949,0,13.1657,11.1515,0.113168,0.20209,0,0,0,0,0,0.214571,0,0,2.37206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871143,3.6144,0,0,0,0,0,0,0,0
ENSMUSG00000035173,130.804,106.765,68.3511,115.07,107.908,145.157,40.6023,133.363,178.306,42.447,56.3532,38.4806,11.1556,36.905,67.6852,47.2277,46.3329,22.5548,25.4198,116.804,62.3459,57.1699,65.4148,94.9765,71.2346,11.3166,30.8016,45.0642,47.836,12.3204,44.9499,36.709,50.4471,12.6196,12.6623,3.41977,21.5772,18.8665,16.3667,53.6105,18.311,9.56187,18.4664,15.2729,16.4221,13.7396,26.5866,7.66947,16.534,0,11.587,2.84748,5.41643,0,0.0423659,0
ENSMUSG00000035177,17.7418,16.2799,11.6738,23.1952,21.0123,19.2507,3.50859,15.8491,26.0391,0.0612339,1.68792,0.294743,0,0.0982735,0,1.43923,7.78913,0.0491127,0.672369,1.00402,15.3663,5.1125,15.5565,0.103795,0,0,2.81168,0,14.313,0,0,0,0,0,1.27533,0.0632178,0,0,0,0,0,0.272576,0.269872,0.230479,11.9632,0,0,0,0.726644,0,0,0,0,0,0,0
ENSMUSG00000035179,0,0,0,0,0,0,0,0,0,0,0,0.163979,0,10.5947,0,0,0,0,0,0.251411,0,17.5465,0,0,0,0,0,0,0,0,0,0,0,0.512883,1.35819,10.1827,0.234455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227511,0,0,0
ENSMUSG00000035181,6.25101,3.74109,4.53315,1.74752,2.27352,3.21161,0.0233611,2.73056,4.59068,3.04378,5.76368,0.656011,0,0.60868,1.12053,0.0378326,4.79233,0.313816,0.340746,2.57562,0,4.19928,0.655541,0.075112,1.82148,6.97926,7.09226,0.250689,1.599,0.403568,0.113221,11.8464,6.1972,4.44883,3.15E-08,0.0784443,0.598623,0.331533,7.0924,0.0265266,0,8.28319,2.96573,2.77321,10.1782,0.0565241,4.43636,0.270465,2.24566,0.993403,8.17988,21.199,7.26349,0,13.6186,0.0658682
ENSMUSG00000035183,0.0375119,0.160009,0.185661,1.06E-06,9.69E-14,7.12E-08,0.086879,5.72E-08,2.95E-27,5.2149,0.826947,8.69753,17.2613,3.43369,1.84E-07,1.7399,3.12884,18.3862,9.67893,0.512643,10.521,0.0002088,5.07079,0.00376993,2.63701,5.0396,11.1171,9.71E-06,6.36495,50.368,4.91349,1.03077,28.1113,3.0149,1.43097,4.17416,4.26594,3.82479,6.42E-20,1.28663,8.50352,5.48287,4.38954,8.60806,4.31814,4.7431,36.4813,15.1411,3.57188,52.0065,72.1197,97.6181,73.4481,7.16009,227.912,7.22345
ENSMUSG00000035184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632312,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000035186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71764,0,0,0,0,0
ENSMUSG00000035187,0,0,0,0,0,0,0,0.34727,0,0,0,0,0,0,0,0,0,0.559341,0,0,0,0,0,0.124053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112277,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000035189,0.710703,0,0,0.176466,0,0,0.0454657,0,0,0,0,0,0,0,0,0,0,0.176337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346874,0,0,0,0,0,0,0
ENSMUSG00000035191,294.949,293.437,192.123,292.344,356.254,417.712,5.30273,347.283,562.867,47.1879,61.8173,39.8597,54.3329,60.0163,41.7946,59.7768,64.5386,45.4334,37.2696,78.2338,116.951,60.0582,99.8299,57.8953,62.7519,110.187,53.1897,32.6487,28.2265,4.16361,0.301075,0,0.874594,0.638773,0.551915,0.861501,1.02387,1.7489,36.6376,3.86873,0.774553,23.521,0,3.36764,0.22281,4.97051,1.38013,0.292282,1.2034,0,0,0,0,0,0,0
ENSMUSG00000035198,74.7076,66.5795,79.9416,78.1267,63.5977,65.7901,3.66451,92.2219,57.8449,68.1482,82.5551,51.1897,93.1126,86.5869,117.248,94.1342,109.436,62.7379,97.1743,56.8089,81.2401,87.2543,64.0192,133.676,54.6541,21.9811,1.61065,82.363,172.404,98.0118,80.9279,90.8787,84.9117,72.8783,87.88,95.4299,96.2287,86.4222,73.882,108.911,94.7339,28.0918,66.3185,36.5382,30.8505,48.1001,72.2635,14.5356,81.3998,32.9012,52.2939,71.6534,76.2962,0,0,0.329353
ENSMUSG00000035199,0.877224,3.34105,0,2.68657,0,2.90958,0,0.548203,0,0,0,0,0,0,1.86742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2076,5.66257,31.6753,0,0,0
ENSMUSG00000035200,0.125417,0.621289,0.244023,0.0581824,0.0793616,0.115421,0.148728,0,0,0,0.0376657,0,0,0,0.0390987,0,0,0.228382,0,0,0,0,0,0,0,0,0,0,0,0,0.0444606,0.0961946,0,0.0942277,0.802963,8.22016,0,0.117945,0,0,0,0.047954,0,0.0494293,0,0,2.06313,0.0990216,0.0476662,0,1.64287,0,0,0,0,0
ENSMUSG00000035201,0,0,0,0,7.63749,3.23167,0.102832,1.89427,0,49.1164,29.1467,26.1893,34.6772,47.5735,37.7875,56.2949,54.8906,35.8343,40.3496,70.4528,10.0738,26.7572,67.158,1.35151,20.0584,62.8748,47.7644,43.9596,12.9723,6.58708,0.1845,11.8531,1.26457,0.781828,13.046,20.8225,0,59.9477,0.46137,94.9969,71.8397,0.367616,12.3563,18.984,0.10312,2.60551,0,0.93721,0,0.0386163,0.371857,0,0,0,0.170614,0
ENSMUSG00000035202,18.5691,24.0941,16.5792,21.8566,22.1995,26.2251,16.2509,22.901,25.1375,13.945,10.0348,7.56415,7.53215,11.4756,12.0577,12.045,10.1951,8.19913,11.1872,19.6153,10.4468,10.6075,11.9423,10.7067,8.88666,9.79933,9.73544,9.40568,12.6914,12.348,10.5138,9.36567,13.5233,11.9603,12.921,9.94602,10.4225,12.5505,9.27742,13.4441,8.80876,8.97606,10.8286,10.5265,7.12441,12.3111,11.7439,8.99122,7.9375,6.7029,30.711,15.3647,27.7041,53.2064,10.2566,15.4582
ENSMUSG00000035203,0.270049,0.649419,0.739994,0.228273,1.13051,0.732366,1.75167,2.49347,0,0,0.965379,1.29946,0.809876,3.85593,7.21287,6.39371,14.7746,3.07964,1.78259,1.58373,0.873202,0.747337,1.54818,0.650092,0.209766,1.70475,1.90376,0.209326,0.864882,0.854865,0.532063,1.30143,1.32881,0.43956,0.867809,1.47962,2.28639,0.657427,0.658569,1.53963,2.8885,2.25448,0.578633,1.05517,0,0,4.87355,4.13003,0.176,39.8296,11.1026,15.1672,11.8577,0,0,0
ENSMUSG00000035206,0,0,0,0,0,0,0,0,0.577846,0,0,0,0.109477,0.0668476,0.1792,0,0,0,2.77885,2.95965,0,18.9337,0.0793452,0.952979,0.0776007,0,0,0,0,0.775777,8.75876,3.42372,7.946,0.061925,4.76484,0,1.58123,0,0,0,0,0,0,0,0,0.59453,0,0,19.997,0,8.12856,0,11.9373,0,0,0
ENSMUSG00000035208,0,0,0,0,0.462252,0,0,0,0,0,0,0,0,0,0,0.444863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000035211,2.15405,0,0,0,0,0,0,0,0,0,0,0.221992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000035212,21.6357,17.5994,30.5647,44.2348,28.4111,31.8094,0.925283,22.3207,17.1004,8.37439,2.04117,0,12.9417,0,6.83182,6.36625,14.8266,0,9.44362,0,0,0,0,13.157,0,57.3311,10.1619,0,0.295752,0.149902,21.5362,0,18.2809,0,5.56173,0,6.37353,7.92876,14.3984,0.2358,0.558312,0.208534,0,10.934,0.210096,0.260073,10.5108,1.45967,5.64048,40.7305,66.4019,0,53.6408,0,0,0.568557
ENSMUSG00000035215,6.32676,5.38755,6.59698,1.67202,6.89688,1.64075,0,4.35294,2.51384,1.61494,5.1626,2.93436,3.52762,2.5686,4.03287,1.74235,2.35255,4.08634,7.41545,2.17959,5.81314,4.14283,4.5925,13.2006,13.6818,11.5886,2.63457,5.42096,7.12288,8.52702,9.33654,8.10617,4.33069,5.35056,7.6566,6.5554,6.77182,5.11835,6.78089,6.73919,10.4375,4.91142,9.40543,2.89244,5.87432,8.29044,11.1296,16.9121,6.79587,13.4604,11.1557,20.4213,9.74708,7.13313,18.921,59.3411
ENSMUSG00000035226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362659,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000035227,65.0614,64.4977,56.5685,65.5529,77.3302,82.5514,27.5734,77.5996,55.429,12.7017,8.91599,13.4337,14.9073,3.70302,23.9967,24.5388,13.7592,26.9069,7.8185,30.5746,40.3942,7.42971,12.5216,48.0319,15.289,20.7622,10.4651,25.2474,31.5197,17.3413,21.5704,11.6514,28.7546,15.393,20.2201,21.1586,20.4976,11.4318,13.3913,14.1218,21.2849,18.5938,12.3422,27.4009,12.2162,16.1059,15.0856,12.0982,14.8733,36.48,34.7221,46.739,37.419,234.891,114.022,0.537141
ENSMUSG00000035228,3.69838,1.11708,38.1534,19.1609,23.6678,22.4364,0,4.75344,1.67571,0.120095,2.40797,4.83049,0,0.0900226,4.82294,0,0,0,4.49078,14.374,0,6.41274,0,3.11702,0.0945256,38.1783,0.128432,0,0,0,0,0,0,0,12.2027,0.207133,0.176461,0.11584,0,0,0,0,0,0,0,0,0,0,0,0,14.7471,0,0,0,0,0
ENSMUSG00000035232,21.7374,23.499,24.9988,8.57744,48.6011,24.0389,0.967521,17.214,18.9242,5.87723,0.0767408,0,0.336637,14.5356,8.18654,5.66042,14.5397,54.864,0.277242,1.50122,77.256,0.0603637,46.4185,0.189573,34.4008,0.403248,0.737337,44.8357,2.21316,7.69566,0,0.107041,0.115304,13.5558,1.57248,16.9604,12.3733,0.259586,10.1697,0,0.10458,0,0,0,7.31579,28.6455,0.258189,19.1078,0.100541,0,11.677,0.0855027,3.17971,0,0,0
ENSMUSG00000035234,130.259,143.349,117.085,138.496,116.041,119.26,38.3022,135.897,131.094,25.1987,11.9414,24.0515,35.7502,18.6486,44.0707,54.7431,23.4889,24.2591,41.856,3.83429,0,96.4296,52.5628,0.111796,70.1304,86.3825,1.72766,76.162,42.0395,46.0679,30.8106,22.9355,50.6559,48.1677,12.2454,20.5604,49.1875,103.559,22.1413,83.5495,67.8774,50.9385,0.309609,55.0048,4.56728,99.759,58.3516,0.352466,31.074,110.662,47.839,119.736,45.0958,0,1.2983,0
ENSMUSG00000035235,183.417,231.725,140.373,196.536,239.499,239.068,0.263658,236.515,294.846,97.8153,107.403,84.6388,107.048,94.958,90.1756,106.144,105.227,71.0397,85.7898,122.251,173.414,124.062,161.35,173.888,157.895,173.713,104.313,80.414,106.472,99.616,109.011,101.38,74.5279,86.5246,88.1692,85.3342,121.729,70.2511,27.8552,68.8016,64.7435,71.3838,83.2368,66.1674,10.9298,95.3876,84.4042,110.664,83.8783,72.0923,65.7789,98.5044,43.9203,1.25698,206.309,0
ENSMUSG00000035236,0.0177024,6.79812,0.1207,3.63587,0.0778895,4.12517,0,4.90316,5.06279,12.7939,15.9503,1.94197,0.228572,27.4139,14.3404,0.262909,3.38342,14.1723,9.24659,2.53909,5.84959,3.92494,15.3958,0.101084,10.8219,22.0083,15.8499,0.0308494,2.2918,13.984,6.94891,3.26636,9.83168,25.2368,23.1484,0.610462,1.73043,2.0509,0.0860925,6.38068,2.33517,71.883,1.22439,6.67621,4.01554,1.0024,9.2705,2.36016,23.0344,2.32475,4.92164,0,1.6145,0,0,0.0435273
ENSMUSG00000035237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135248,0,0,0,0,0,0,0,0,0,0,0.293234,0,0,0,0,0.702287,33.8375,0.562173,1.20526,0.138665,0,0,8.5246,0.35495,0,0,0,0,0,0,0,58.3393,0.565439,36.6681,0.285808,0,0,0,4.30643,0,0,0
ENSMUSG00000035239,2.42136,1.84407,0.0380909,0.0665894,1.80858,2.55766,0.0535589,0,0,0.722375,0.0850264,0.0324137,0,0,0.491061,0.0846201,1.27519,0.0999518,0,0,7.76577,0,0,0,0,3.61674,0.788079,0,3.10937,0.0719567,0.0526254,0.170256,0,9.00049,0.192495,0.181758,0.1027,0.138535,0.538219,0.306949,0.232844,0.109045,0.330178,0.112774,0.0516692,0.128629,0,0.111323,0.0549254,0,0.681755,0,0.0785501,0,0,0
ENSMUSG00000035242,92.2319,59.3965,78.4479,72.9056,86.0613,109.408,22.5521,90.3342,139.111,69.8368,48.1853,44.5677,51.1533,47.9938,60.304,59.2128,63.0426,61.0661,62.9522,80.6641,45.2562,49.9835,33.964,71.0951,28.9547,35.6902,60.1112,78.9568,75.5291,49.1121,37.9858,26.6836,43.0807,40.0902,54.4338,35.0146,38.3305,48.679,15.9668,56.3352,67.4605,41.7913,37.3333,36.5059,30.1432,38.1883,45.8364,46.4163,50.8168,47.7912,49.6631,77.6766,48.6213,236.403,123.187,105.193
ENSMUSG00000035245,8.21265,0.993229,0.454191,0,0.189943,3.87682,0,6.78952,1.31687,0,0.0586639,16.9888,0,0,18.731,0,0,0.0344328,1.04894,0.0519412,0,4.39797,0,1.37236,0,0.117907,35.2877,25.7756,7.19347,32.4731,13.7838,8.14497,9.97813,0.0407864,0.43895,0,10.2244,25.7071,2.83005,0.0441,44.4386,0,1.11571,0,0.109886,3.51103,2.11209,0.0392046,28.7544,5.2598,9.25884,0,10.8612,0,0,0
ENSMUSG00000035246,32.8,67.0373,81.0891,51.5097,33.7551,38.0817,14.2269,53.4082,44.4382,16.2709,13.6781,18.8958,0,0.604974,1.11788,1.13883,1.95772,26.889,16.7269,13.9993,6.33221,35.9008,0,46.9635,25.3263,3.08624,16.5057,0.0251103,2.03007,1.03714,0.322976,0,1.59582,39.2789,15.2887,0.947146,5.67299,1.98086,29.2167,8.72647,1.47548,0.740571,1.46114,0,0,0,1.34471,1.6036,0,24.8728,23.0984,0,12.7263,0,0.391174,0
ENSMUSG00000035247,9.01207,3.62211,10.892,4.66513,6.37556,3.40373,0,3.53506,4.70673,14.2623,3.39711,11.7758,21.035,24.0556,16.4047,8.96544,2.17339,10.0588,8.59057,14.3772,1.41147,4.50308,7.64801,0.101161,2.92982,19.3592,13.7724,15.207,10.6419,9.3831,12.9214,9.45502,7.6046,7.67459,15.076,5.89855,11.9903,29.6392,4.88267,29.3402,14.1173,12.0973,10.3769,6.31417,14.7274,12.8269,7.96947,1.88863,16.893,6.07642,12.5615,23.9217,11.6314,0,0.0618478,5.60291
ENSMUSG00000035248,17.6738,15.8227,16.9963,10.8712,15.8558,10.0655,0.19045,15.5201,10.6545,14.8666,5.79482,4.23304,12.6476,6.57157,7.52673,3.49284,2.59973,2.36901,3.55897,12.4705,10.3796,0.951317,6.82189,6.78062,12.6447,5.04972,1.65E-07,3.55342,7.62391,7.21773,5.40203,16.4225,10.3177,1.07128,7.21843,0.970857,8.53827,21.3729,1.64202,3.70361,21.3139,3.13831,13.0486,0.15125,6.25836,9.44615,13.2584,3.08252,6.8642,0.208403,7.6334,3.69433,5.87959,0,0,0
ENSMUSG00000035258,9.36972,9.21662,4.26174,12.5453,7.16093,6.46533,17.0211,4.95372,9.03114,0.468115,2.44423,1.13299,0.0317698,0.0863619,1.82007,1.97686,0.544678,1.33507,0.353519,5.47162,4.44596,1.26976,9.12711,0,0,0,4.75678,1.54151,0.0587815,0.353883,0.30519,0.0886934,1.29646,0,0,0,0,0,2.07852,0,0,0,1.09005,0,0,0,0,0,0,0,0.635538,0,0,0,0,0
ENSMUSG00000035266,82.6694,93.095,114.569,97.6625,88.0459,67.438,24.582,101.318,145.256,33.8729,81.1717,68.6614,56.1635,90.1881,47.6076,66.1071,24.0179,28.2048,23.1194,64.7557,48.155,3.74547,33.9539,38.4757,95.8197,82.271,51.2963,103.294,18.7088,20.9855,29.3018,49.4074,53.3966,34.7275,40.4632,38.8163,8.04778,22.396,25.8082,0.163855,24.4262,57.7865,56.147,9.135,41.247,70.3346,6.70381,54.7206,81.8211,23.3651,16.7837,0.297241,38.8482,0,0,0
ENSMUSG00000035268,49.0619,65.8216,74.9925,61.9192,48.2706,57.1673,0,52.8936,50.5151,77.7413,57.6764,81.9614,82.7225,80.416,55.4107,113.192,94.786,84.18,84.1998,36.1493,2.3265,133.168,87.808,103.856,181.946,173.845,75.3812,96.4728,145.557,61.3286,70.7986,65.5795,42.9757,40.4239,52.5861,48.9233,86.3482,60.2254,71.5851,30.9677,109.083,95.1586,44.8738,71.8872,73.33,111.058,116.858,113.473,87.4284,74.3517,81.8213,147.881,115.57,1513.47,9.50576,0.720586
ENSMUSG00000035270,3.13646,0,0,0.264219,0,0,0,0,0,0.0953789,0,13.3982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186713,0.0193447,0,0,0,0,0,0
ENSMUSG00000035273,35.1035,30.0131,13.3033,33.105,44.328,38.6794,27.9388,31.9597,23.6625,0,8.4507,0,0,0,2.40008,4.16909,9.12379,8.13907,1.94014,4.10003,0.504669,0.126491,11.6468,0,0,0,0.0635572,0,0,0,0,0,0,0.111264,0,0.148535,3.56358,0.138719,0,0.451434,0.114303,0,0,0,0.764884,0,3.77439,0,1.20702,0,1.53378,0,0.0987365,0,0,0
ENSMUSG00000035274,0,0,0,0,0,1.37498,1.36184,0,0,0,0.0519465,0,0,0,0,0,0,0,0,0,0,0,0.0511259,0,0,0,0.0373628,0,0,0.190444,0.206545,0.0738357,0,0.147144,0.0837895,0.0787382,0,0,0,0,0,0,0,0.0708707,0,0,0,0.132423,0.0691853,0.0264367,0.985316,0,0.487254,0,0,0
